root_id,cell_type,group,split,n_nodes,n_boutons,n_targets,n_postsyn_sites,n_in_resolved,n_in_from_db,n_input_cells,n_input_cells_in_db,n_in_unresolved,frac_in_resolved,frac_in_from_db
864691135619527311,L6CT,excitatory,train,1926,143,109,2151,2151,43,1893,17,0,1.0,0.0199907019990702
864691135640398651,L3IT,excitatory,train,3721,345,309,4141,4141,79,3544,44,0,1.0,0.019077517507848345
864691135640297787,L4IT,excitatory,test,3218,308,260,2981,2981,341,2473,115,0,1.0,0.11439114391143912
864691135619317391,L4IT,excitatory,train,4368,765,669,1945,1945,70,1716,30,0,1.0,0.03598971722365039
864691135619756943,L3IT,excitatory,train,3708,317,257,4231,4231,271,3790,145,0,1.0,0.06405105176081305
864691135619463567,L4IT,excitatory,train,7404,1420,1279,2411,2411,43,1992,25,0,1.0,0.01783492326835338
864691135619541903,L6CT,excitatory,train,844,52,44,418,418,8,359,4,0,1.0,0.019138755980861243
864691135620793284,oligo,glia,test,463,2,2,8,8,1,8,1,0,1.0,0.125
864691135619781519,microglia,glia,train,262,5,3,10,10,3,8,1,0,1.0,0.3
864691135646292719,L6IT,excitatory,train,6238,842,746,2616,2616,124,2284,67,0,1.0,0.047400611620795105
864691135640544571,L5ET,excitatory,test,5879,344,210,10096,10096,780,8531,304,0,1.0,0.07725832012678288
864691135646147567,L4IT,excitatory,train,3814,698,619,1385,1385,44,1204,24,0,1.0,0.03176895306859206
864691135641196091,MC,inhibitory,train,10211,3829,2247,6605,6605,263,5665,140,0,1.0,0.03981831945495837
864691135646353391,L6CT,excitatory,train,2379,177,154,2070,2070,46,1845,18,0,1.0,0.022222222222222223
864691135646481135,L4IT,excitatory,train,4566,534,472,2892,2892,96,2412,47,0,1.0,0.03319502074688797
864691135655521986,L6CT,excitatory,train,1912,92,72,2444,2444,52,2216,34,0,1.0,0.02127659574468085
864691135646493679,L5IT,excitatory,test,6617,713,659,2665,2665,268,2210,128,0,1.0,0.10056285178236397
864691135654715586,L2IT,excitatory,train,4140,98,88,5311,5311,21,4862,13,0,1.0,0.003954057616268123
864691135655390658,L2IT,excitatory,test,5033,379,336,3525,3525,192,3262,77,0,1.0,0.05446808510638298
864691135646775791,L3IT,excitatory,train,3304,411,364,2139,2139,203,1905,101,0,1.0,0.0949041608228144
864691135659857026,L6CT,excitatory,train,1510,74,54,2680,2680,113,2390,66,0,1.0,0.04216417910447761
864691135662070512,L4IT,excitatory,test,4756,1020,921,2046,2046,52,1799,27,0,1.0,0.02541544477028348
864691135662765296,astrocyte,glia,train,1784,71,55,142,142,18,129,8,0,1.0,0.1267605633802817
864691135660772080,MC,inhibitory,train,4913,1153,686,8586,8586,238,7392,119,0,1.0,0.027719543442813882
864691135686414775,L2IT,excitatory,test,4823,227,204,3288,3288,14,3109,6,0,1.0,0.004257907542579075
864691135686442423,L6CT,excitatory,train,2639,227,169,2408,2408,69,2141,44,0,1.0,0.028654485049833887
864691135688823008,L6IT,excitatory,train,10937,1429,1261,2847,2847,87,2513,52,0,1.0,0.030558482613277135
864691135688407776,L6CT,excitatory,test,1761,109,82,1512,1512,39,1369,26,0,1.0,0.025793650793650792
864691135697613077,L5ET,excitatory,train,6135,268,205,6871,6871,64,6149,21,0,1.0,0.009314510260515208
864691135698731541,L2IT,excitatory,test,5009,457,371,4875,4875,13,4408,5,0,1.0,0.0026666666666666666
864691135699301397,L5ET,excitatory,train,3480,213,128,5048,5048,431,4180,206,0,1.0,0.08538034865293186
864691135695146943,L3IT,excitatory,train,5477,433,378,3863,3863,241,3495,124,0,1.0,0.06238674605229096
864691135697271450,ITC,inhibitory,train,2947,412,251,2685,2685,37,2333,23,0,1.0,0.013780260707635009
864691135702061947,L6IT,excitatory,train,3352,192,161,3172,3172,78,2852,50,0,1.0,0.02459016393442623
864691135702887291,PV,inhibitory,train,14204,3821,1370,10222,10222,555,8687,266,0,1.0,0.05429465857953434
864691135703164283,L4IT,excitatory,train,4648,628,563,1553,1553,155,1327,82,0,1.0,0.09980682549903412
864691135702946683,L6CT,excitatory,test,2119,85,58,1933,1933,63,1776,35,0,1.0,0.032591826176927054
864691135716679194,L6CT,excitatory,train,4103,477,364,1736,1736,73,1576,56,0,1.0,0.04205069124423963
864691135725748139,L4IT,excitatory,train,4114,564,498,2392,2392,227,2092,112,0,1.0,0.09489966555183947
864691135726340523,L6IT,excitatory,train,5214,641,542,3329,3329,115,2782,48,0,1.0,0.03454490838089516
864691135725920939,L4IT,excitatory,train,2734,293,252,1067,1067,84,957,53,0,1.0,0.07872539831302718
864691135732210873,L3IT,excitatory,train,4150,420,347,4046,4046,294,3605,147,0,1.0,0.0726643598615917
864691135732377785,L6CT,excitatory,train,1823,64,34,2589,2589,61,2319,32,0,1.0,0.023561220548474315
864691135741524587,L2IT,excitatory,train,3774,256,230,3861,3861,90,3573,54,0,1.0,0.023310023310023312
864691135741619051,L4IT,excitatory,train,3840,413,356,2073,2073,13,1874,4,0,1.0,0.006271104679208876
864691135741090196,L4IT,excitatory,test,3302,466,397,2139,2139,58,1755,31,0,1.0,0.027115474520804116
864691135740865684,L3IT,excitatory,train,4939,481,440,2953,2953,15,2620,4,0,1.0,0.005079580088046055
864691135741308308,astrocyte,glia,test,1820,49,38,77,77,19,66,8,0,1.0,0.24675324675324675
864691135742097044,L4IT,excitatory,test,5674,862,773,2229,2229,192,1926,91,0,1.0,0.08613728129205922
864691135742327147,L6CT,excitatory,train,2864,159,137,2526,2526,72,2229,44,0,1.0,0.028503562945368172
864691135741998484,L4IT,excitatory,train,7164,1397,1262,2735,2735,243,2294,94,0,1.0,0.08884826325411335
864691135742102635,L4IT,excitatory,train,4721,660,582,3547,3547,124,3070,65,0,1.0,0.03495912038342261
864691135742370411,astrocyte,glia,train,2045,90,69,321,321,26,296,13,0,1.0,0.08099688473520249
864691135742189163,L4IT,excitatory,train,3983,629,569,1477,1477,22,1326,11,0,1.0,0.014895057549085985
864691135742733163,ITCperi,inhibitory,train,742,24,14,1194,1194,69,1085,37,0,1.0,0.05778894472361809
864691135742793835,MC,inhibitory,train,2549,315,264,2864,2864,183,2536,100,0,1.0,0.06389664804469274
864691135742756203,L2IT,excitatory,train,4002,299,250,3238,3238,270,2705,107,0,1.0,0.08338480543545398
864691135742664043,L3IT,excitatory,train,5387,726,577,5193,5193,356,4556,155,0,1.0,0.06855382245330252
864691135742668395,MC,inhibitory,train,5296,1770,1306,2790,2790,146,2402,74,0,1.0,0.052329749103942655
864691135756075981,L5IT,excitatory,train,7294,760,664,4691,4691,227,4134,105,0,1.0,0.04839053506714986
864691135755384269,L4IT,excitatory,train,4698,585,541,2109,2109,178,1858,83,0,1.0,0.08440018966334756
864691135756319186,L4IT,excitatory,train,4823,1007,913,1536,1536,19,1363,9,0,1.0,0.012369791666666666
864691135756460754,L6IT,excitatory,train,2009,126,105,2542,2542,57,2290,26,0,1.0,0.022423288749016522
864691135763447862,L6CT,excitatory,train,2074,139,86,2228,2228,68,1969,46,0,1.0,0.03052064631956912
864691135763975990,PV,inhibitory,train,5224,2091,949,3257,3257,445,2624,204,0,1.0,0.13662879950875037
864691135764015926,L3IT,excitatory,train,3771,535,464,2404,2404,64,1986,33,0,1.0,0.026622296173044926
864691135763433270,L3IT,excitatory,test,5011,644,554,4037,4037,269,3575,132,0,1.0,0.0666336388407233
864691135764053814,astrocyte,glia,train,1848,60,49,213,213,21,197,10,0,1.0,0.09859154929577464
864691135763941174,L2IT,excitatory,train,5540,571,497,5592,5592,269,5006,115,0,1.0,0.04810443490701002
864691135763795510,L4IT,excitatory,train,5101,827,750,2552,2552,55,2164,32,0,1.0,0.021551724137931036
864691135763549238,L6IT,excitatory,train,4163,500,381,2385,2385,90,2014,37,0,1.0,0.03773584905660377
864691135772774651,MC,inhibitory,test,6783,4855,2263,6857,6857,727,5723,334,0,1.0,0.10602304214671139
864691135765013302,L4IT,excitatory,train,2688,352,295,1485,1485,231,1218,87,0,1.0,0.15555555555555556
864691135772065787,oligo,glia,test,278,12,9,11,11,5,8,2,0,1.0,0.45454545454545453
864691135774221643,MC,inhibitory,test,11111,9411,4460,7681,7681,676,6194,325,0,1.0,0.0880093737794558
864691135774307659,L2IT,excitatory,test,6710,627,562,3254,3254,180,2990,91,0,1.0,0.05531653349723417
864691135774368763,L3IT,excitatory,train,5259,346,303,5844,5844,324,5251,156,0,1.0,0.055441478439425054
864691135777381805,L6IT,excitatory,train,4639,639,539,3111,3111,30,2709,11,0,1.0,0.009643201542912247
864691135775906989,L5IT,excitatory,train,3192,313,284,2358,2358,33,2022,15,0,1.0,0.013994910941475827
864691135778604640,L6CT,excitatory,train,3153,144,112,2275,2275,82,2015,47,0,1.0,0.03604395604395604
864691135778419901,L3IT,excitatory,train,4740,625,523,2962,2962,223,2591,114,0,1.0,0.07528696826468602
864691135778638013,L2IT,excitatory,train,4179,357,323,3760,3760,101,3360,50,0,1.0,0.026861702127659575
864691135778467517,L3IT,excitatory,train,5933,903,779,3263,3263,40,2875,21,0,1.0,0.01225865767698437
864691135778572973,L4IT,excitatory,train,3862,530,490,1625,1625,22,1383,11,0,1.0,0.01353846153846154
864691135778465376,L6IT,excitatory,train,3780,382,316,4185,4185,87,3660,42,0,1.0,0.02078853046594982
864691135779716797,L4IT,excitatory,test,3638,520,442,1853,1853,199,1569,104,0,1.0,0.10739341608202914
864691135779629245,L2IT,excitatory,train,4411,279,234,3919,3919,228,3584,121,0,1.0,0.05817810665986221
864691135782145872,L2IT,excitatory,train,5724,488,456,2445,2445,29,2284,15,0,1.0,0.011860940695296524
864691135801163874,L2IT,excitatory,test,3977,466,378,2423,2423,186,2170,85,0,1.0,0.07676434172513413
864691135801267554,L2IT,excitatory,train,5083,389,345,5224,5224,336,4674,143,0,1.0,0.06431852986217458
864691135787242948,L6CT,excitatory,train,2220,191,146,2832,2832,53,2503,26,0,1.0,0.018714689265536724
864691135786943684,L6CT,excitatory,test,2883,283,220,2016,2016,71,1816,50,0,1.0,0.03521825396825397
864691135801463650,L3IT,excitatory,train,3883,336,287,3327,3327,222,2972,118,0,1.0,0.06672678088367899
864691135787537348,L4IT,excitatory,train,4382,533,467,2688,2688,70,2357,44,0,1.0,0.026041666666666668
864691135801393250,L6CT,excitatory,train,1081,28,13,1820,1820,45,1605,21,0,1.0,0.024725274725274724
864691135809509917,L6IT,excitatory,train,4591,596,495,2464,2464,96,2101,49,0,1.0,0.03896103896103896
864691135810098717,PV,inhibitory,train,6595,1500,700,4447,4447,231,3831,102,0,1.0,0.05194513154935912
864691135809663773,L6CT,excitatory,train,2662,213,177,2278,2278,62,2071,48,0,1.0,0.027216856892010536
864691135809954845,L4IT,excitatory,train,4653,743,689,2031,2031,170,1764,96,0,1.0,0.08370260955194485
864691135810297885,ITC,inhibitory,train,5804,1174,661,6145,6145,202,5482,149,0,1.0,0.03287225386493084
864691135810466333,L4IT,excitatory,train,3936,541,439,1622,1622,204,1329,88,0,1.0,0.12577065351418001
864691135817949519,L2IT,excitatory,train,5249,488,423,2429,2429,98,2300,62,0,1.0,0.040345821325648415
864691135816565839,L3IT,excitatory,train,6835,880,765,4112,4112,91,3605,52,0,1.0,0.02213035019455253
864691135838788755,L4IT,excitatory,train,3122,478,368,1665,1665,224,1307,67,0,1.0,0.13453453453453454
864691135817952079,PV,inhibitory,train,6079,2440,1089,4286,4286,489,3512,233,0,1.0,0.11409239384041064
864691135842486243,L3IT,excitatory,train,4818,402,334,5761,5761,409,5045,182,0,1.0,0.07099461898975873
864691135843236323,L5IT,excitatory,test,9148,1504,1338,3819,3819,239,3378,128,0,1.0,0.06258182770358732
864691135843242211,L4IT,excitatory,train,5514,1397,1250,2119,2119,212,1794,92,0,1.0,0.10004719207173195
864691135849300318,L5IT,excitatory,train,6804,1127,1022,1507,1507,115,1307,66,0,1.0,0.07631055076310551
864691135849610334,L6CT,excitatory,train,1530,80,55,2440,2440,40,2146,23,0,1.0,0.01639344262295082
864691135849088094,L5IT,excitatory,train,8401,953,850,4504,4504,118,3927,67,0,1.0,0.026198934280639432
864691135853198023,L5ET,excitatory,test,4551,263,203,5112,5112,200,4534,98,0,1.0,0.03912363067292645
864691135857976366,AltBasket,inhibitory,test,2577,798,621,2063,2063,20,1801,5,0,1.0,0.009694619486185167
864691135857993774,L4IT,excitatory,train,5183,552,501,2681,2681,224,2191,93,0,1.0,0.0835509138381201
864691135868142870,L6CT,excitatory,train,3070,285,216,2796,2796,77,2450,51,0,1.0,0.02753934191702432
864691135868386070,L4IT,excitatory,train,3317,686,597,1159,1159,101,1024,67,0,1.0,0.08714408973252805
864691135867561349,L6CT,excitatory,test,1600,88,60,2194,2194,67,1970,35,0,1.0,0.030537830446672742
864691135868334870,L6CT,excitatory,test,2342,247,160,2008,2008,69,1787,44,0,1.0,0.03436254980079681
864691135875414414,PV,inhibitory,train,11958,2970,1157,6743,6743,524,5553,217,0,1.0,0.07771021800385584
864691135875777166,PV,inhibitory,train,4601,2302,931,2983,2983,379,2402,177,0,1.0,0.1270533020449212
864691135875763086,PV,inhibitory,test,2372,469,333,2492,2492,68,2283,44,0,1.0,0.027287319422150885
864691135875460494,L6CT,excitatory,test,1815,119,91,1989,1989,70,1786,52,0,1.0,0.03519356460532931
864691135877606483,L4IT,excitatory,train,2697,205,188,2120,2120,131,1781,52,0,1.0,0.06179245283018868
864691135875965582,astrocyte,glia,train,1845,96,74,156,156,24,136,6,0,1.0,0.15384615384615385
864691135875799694,astrocyte,glia,test,1470,63,47,67,67,17,54,4,0,1.0,0.2537313432835821
864691135875764366,astrocyte,glia,train,1537,78,61,132,132,18,112,5,0,1.0,0.13636363636363635
864691135885917808,PV,inhibitory,train,6215,2580,1116,3435,3435,232,2822,127,0,1.0,0.06754002911208151
864691135885406064,L5IT,excitatory,train,5305,806,710,1598,1598,127,1380,73,0,1.0,0.07947434292866083
864691135885623408,L6CT,excitatory,test,4089,520,461,1908,1908,51,1682,20,0,1.0,0.026729559748427674
864691135885609328,astrocyte,glia,train,1676,40,31,85,85,17,74,8,0,1.0,0.2
864691135885298544,L6CT,excitatory,train,3407,381,327,1862,1862,64,1728,43,0,1.0,0.034371643394199784
864691135885663600,L5NP,excitatory,train,6967,1586,1343,1325,1325,70,1249,39,0,1.0,0.052830188679245285
864691135885194352,PV,inhibitory,train,7727,1720,667,5809,5809,83,4858,16,0,1.0,0.014288173523842315
864691135885361520,L6CT,excitatory,train,2177,141,114,1928,1928,65,1760,43,0,1.0,0.03371369294605809
864691135892176009,DTC,inhibitory,train,6616,1585,1142,4749,4749,255,3817,109,0,1.0,0.05369551484523057
864691135891796617,PV,inhibitory,test,24533,9511,4237,15534,15534,754,13421,320,0,1.0,0.048538689326638344
864691135890695049,L4IT,excitatory,train,4558,718,638,1194,1194,24,1093,15,0,1.0,0.020100502512562814
864691135920776624,MC,inhibitory,train,6545,2191,1641,6150,6150,384,5419,230,0,1.0,0.0624390243902439
864691135917217894,astrocyte,glia,train,1788,58,44,119,119,21,102,9,0,1.0,0.17647058823529413
864691135919956656,L2IT,excitatory,test,5133,338,296,3179,3179,204,2948,133,0,1.0,0.06417112299465241
864691135919756208,L2IT,excitatory,train,3740,385,308,2358,2358,209,2145,94,0,1.0,0.08863443596268024
864691135920381616,L6CT,excitatory,test,2386,213,177,2527,2527,76,2259,47,0,1.0,0.03007518796992481
864691135919749808,L6CT,excitatory,test,2729,178,151,2676,2676,42,2426,22,0,1.0,0.01569506726457399
864691135938816260,L3IT,excitatory,test,4446,272,241,4897,4897,352,4311,157,0,1.0,0.07188074331223197
864691135937286404,L2IT,excitatory,test,5259,578,498,4156,4156,31,3728,18,0,1.0,0.007459095283926853
864691135928395278,L4IT,excitatory,train,4196,525,471,1970,1970,160,1709,99,0,1.0,0.08121827411167512
864691135938629892,L3IT,excitatory,train,6611,709,643,4853,4853,20,4427,7,0,1.0,0.0041211621677313005
864691135938555908,L4IT,excitatory,train,4373,291,259,3133,3133,18,2910,8,0,1.0,0.005745292052345995
864691135941886118,ITC,inhibitory,train,2123,245,96,2480,2480,142,2252,74,0,1.0,0.05725806451612903
864691135941789606,PV,inhibitory,train,8435,4023,1498,5058,5058,314,4204,180,0,1.0,0.06207987346777382
864691135941956865,PV,inhibitory,train,7841,1856,1109,3573,3573,102,3140,61,0,1.0,0.028547439126784216
864691135941708033,L4IT,excitatory,train,4120,635,561,2130,2130,20,1816,11,0,1.0,0.009389671361502348
864691135942924148,L4IT,excitatory,train,6877,1010,869,3286,3286,102,2774,58,0,1.0,0.0310407790626902
864691135943389556,PV,inhibitory,train,22750,10237,4010,14727,14727,423,13122,181,0,1.0,0.02872275412507639
864691135942730612,L6CT,excitatory,train,2741,365,292,2195,2195,75,1961,43,0,1.0,0.03416856492027335
864691135942163201,L5IT,excitatory,train,4808,559,492,2253,2253,173,1934,96,0,1.0,0.07678650687971593
864691135942163457,astrocyte,glia,train,1597,43,37,46,46,6,42,2,0,1.0,0.13043478260869565
864691135943509108,microglia,glia,train,378,9,6,24,24,5,21,2,0,1.0,0.20833333333333334
864691135948123745,L5ET,excitatory,train,5671,360,231,10775,10775,737,9046,308,0,1.0,0.06839907192575406
864691135954393891,L4IT,excitatory,train,3885,530,477,3137,3137,328,2530,120,0,1.0,0.10455849537774944
864691135948823905,L1,inhibitory,test,3241,1174,625,5232,5232,138,4574,68,0,1.0,0.026376146788990827
864691135948150625,L6CT,excitatory,test,2755,128,93,2733,2733,64,2455,40,0,1.0,0.02341748993779729
864691135953985800,L4IT,excitatory,train,3337,405,325,1779,1779,51,1531,26,0,1.0,0.02866779089376054
864691135975539779,L2IT,excitatory,test,9001,1442,1198,6834,6834,34,5990,14,0,1.0,0.004975124378109453
864691135975824495,L3IT,excitatory,train,7802,827,724,4570,4570,59,4149,33,0,1.0,0.012910284463894967
864691135970497125,L5IT,excitatory,train,5009,393,360,4062,4062,69,3495,35,0,1.0,0.016986706056129987
864691135971464805,PV,inhibitory,train,6004,1474,648,3907,3907,262,3211,105,0,1.0,0.06705912464806757
864691135976063855,L4IT,excitatory,train,3760,801,688,1940,1940,170,1691,94,0,1.0,0.08762886597938144
864691135976105839,L4IT,excitatory,train,6485,1160,1042,2263,2263,17,2000,9,0,1.0,0.007512152010605391
864691135971164005,microglia,glia,train,338,7,2,15,15,7,10,2,0,1.0,0.4666666666666667
864691135989836288,L2IT,excitatory,train,5398,359,321,4539,4539,17,4097,8,0,1.0,0.003745318352059925
864691135989136899,L6CT,excitatory,train,1616,121,95,1621,1621,43,1513,23,0,1.0,0.02652683528685996
864691135990004992,L4IT,excitatory,test,4713,688,595,2309,2309,216,1998,93,0,1.0,0.09354699003897791
864691135988742147,L4IT,excitatory,train,6651,1193,1053,2317,2317,36,1991,18,0,1.0,0.015537332757876565
864691135989177347,L6CT,excitatory,train,2832,158,122,2431,2431,76,2197,54,0,1.0,0.03126285479226656
864691135989998080,L6CT,excitatory,train,2019,102,74,2429,2429,67,2205,47,0,1.0,0.027583367641004528
864691135989943040,L3IT,excitatory,test,3829,430,337,2937,2937,234,2527,115,0,1.0,0.07967313585291114
864691135988557315,L4IT,excitatory,train,3119,288,255,2995,2995,274,2567,116,0,1.0,0.09148580968280468
864691135990793216,NMC,inhibitory,train,5848,2528,1407,5199,5199,314,4605,160,0,1.0,0.060396230044239274
864691135990520064,PV,inhibitory,train,9780,3350,2117,13193,13193,480,11698,206,0,1.0,0.03638293034184795
864691135990701056,L4IT,excitatory,train,2750,320,271,1324,1324,144,1153,74,0,1.0,0.10876132930513595
864691135990009600,L4IT,excitatory,train,4329,655,590,2590,2590,82,2173,42,0,1.0,0.03166023166023166
864691135990564864,NGC,inhibitory,train,2227,204,181,2352,2352,42,2210,25,0,1.0,0.017857142857142856
864691135993020097,L2IT,excitatory,train,3896,271,234,1860,1860,71,1776,44,0,1.0,0.038172043010752686
864691136007128778,NMC,inhibitory,train,9043,6444,3423,8183,8183,486,7033,268,0,1.0,0.05939142123915434
864691136009893294,L2IT,excitatory,test,6698,1059,822,5814,5814,31,5102,9,0,1.0,0.005331957344341246
864691136010650796,ITC,inhibitory,train,4133,513,219,3097,3097,162,2776,86,0,1.0,0.05230868582499193
864691136006493898,L4IT,excitatory,train,3956,511,456,3031,3031,213,2637,107,0,1.0,0.07027383701748598
864691136010639022,L3IT,excitatory,train,5518,1052,905,3545,3545,331,2879,123,0,1.0,0.09337094499294782
